split,image_id,method,method_label,perturbation,clean_object_f1,object_f1,absolute_object_f1_drop,relative_object_f1_drop,clean_precision,precision,precision_drop,clean_recall,recall,recall_drop,clean_absolute_count_error,absolute_count_error,absolute_count_error_delta,true_instances,pred_instances,false_positives,false_negatives,no_prediction
stage1_train_full,df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97,otsu_watershed,Otsu + watershed,gaussian_noise,0.963,0.8214,0.1415,0.147,0.9286,0.7667,0.1619,1.0,0.8846,0.1154,2,4,2,26,30,7,3,False
stage1_train_full,df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97,otsu_watershed,Otsu + watershed,gaussian_blur,0.963,1.0,-0.037,-0.0385,0.9286,1.0,-0.0714,1.0,1.0,0.0,2,0,-2,26,26,0,0,False
stage1_train_full,df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97,otsu_watershed,Otsu + watershed,downsample_upsample,0.963,0.9259,0.037,0.0385,0.9286,0.8929,0.0357,1.0,0.9615,0.0385,2,2,0,26,28,3,1,False
stage1_train_full,df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97,otsu_watershed,Otsu + watershed,contrast_inversion,0.963,0.963,0.0,0.0,0.9286,0.9286,0.0,1.0,1.0,0.0,2,2,0,26,28,2,0,False
stage1_train_full,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b,otsu_watershed,Otsu + watershed,clean,0.1667,0.1667,0.0,0.0,0.1667,0.1667,0.0,0.1667,0.1667,0.0,0,0,0,6,6,5,5,False
stage1_train_full,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b,otsu_watershed,Otsu + watershed,gaussian_noise,0.1667,0.4,-0.2333,-1.4,0.1667,0.5,-0.3333,0.1667,0.3333,-0.1667,0,2,2,6,4,2,4,False
stage1_train_full,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b,otsu_watershed,Otsu + watershed,gaussian_blur,0.1667,0.5455,-0.3788,-2.2727,0.1667,0.6,-0.4333,0.1667,0.5,-0.3333,0,1,1,6,5,2,3,False
stage1_train_full,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b,otsu_watershed,Otsu + watershed,downsample_upsample,0.1667,0.4,-0.2333,-1.4,0.1667,0.5,-0.3333,0.1667,0.3333,-0.1667,0,2,2,6,4,2,4,False
stage1_train_full,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b,otsu_watershed,Otsu + watershed,contrast_inversion,0.1667,0.1667,0.0,0.0,0.1667,0.1667,0.0,0.1667,0.1667,0.0,0,0,0,6,6,5,5,False
stage1_train_full,e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,otsu_watershed,Otsu + watershed,clean,0.8205,0.8205,0.0,0.0,0.8889,0.8889,0.0,0.7619,0.7619,0.0,3,3,0,21,18,2,5,False
stage1_train_full,e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,otsu_watershed,Otsu + watershed,gaussian_noise,0.8205,0.6667,0.1538,0.1875,0.8889,0.7222,0.1667,0.7619,0.619,0.1429,3,3,0,21,18,5,8,False
stage1_train_full,e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,otsu_watershed,Otsu + watershed,gaussian_blur,0.8205,0.7368,0.0837,0.102,0.8889,0.8235,0.0654,0.7619,0.6667,0.0952,3,4,1,21,17,3,7,False
stage1_train_full,e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,otsu_watershed,Otsu + watershed,downsample_upsample,0.8205,0.7368,0.0837,0.102,0.8889,0.8235,0.0654,0.7619,0.6667,0.0952,3,4,1,21,17,3,7,False
stage1_train_full,e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,otsu_watershed,Otsu + watershed,contrast_inversion,0.8205,0.7179,0.1026,0.125,0.8889,0.7778,0.1111,0.7619,0.6667,0.0952,3,3,0,21,18,4,7,False
stage1_train_full,e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,otsu_watershed,Otsu + watershed,clean,0.5517,0.5517,0.0,0.0,0.4626,0.4626,0.0,0.6834,0.6834,0.0,95,95,0,199,294,158,63,False
stage1_train_full,e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,otsu_watershed,Otsu + watershed,gaussian_noise,0.5517,0.3091,0.2426,0.4398,0.4626,0.2422,0.2204,0.6834,0.4271,0.2563,95,152,57,199,351,266,114,False
stage1_train_full,e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,otsu_watershed,Otsu + watershed,gaussian_blur,0.5517,0.4949,0.0568,0.1029,0.4626,0.415,0.0476,0.6834,0.6131,0.0704,95,95,0,199,294,172,77,False
stage1_train_full,e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,otsu_watershed,Otsu + watershed,downsample_upsample,0.5517,0.5165,0.0352,0.0638,0.4626,0.4386,0.024,0.6834,0.6281,0.0553,95,86,-9,199,285,160,74,False
stage1_train_full,e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,otsu_watershed,Otsu + watershed,contrast_inversion,0.5517,0.5173,0.0344,0.0624,0.4626,0.4349,0.0277,0.6834,0.6382,0.0452,95,93,-2,199,292,165,72,False
stage1_train_full,e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36,otsu_watershed,Otsu + watershed,clean,0.7778,0.7778,0.0,0.0,0.7292,0.7292,0.0,0.8333,0.8333,0.0,6,6,0,42,48,13,7,False
stage1_train_full,e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36,otsu_watershed,Otsu + watershed,gaussian_noise,0.7778,0.7778,0.0,0.0,0.7292,0.7292,0.0,0.8333,0.8333,0.0,6,6,0,42,48,13,7,False
stage1_train_full,e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36,otsu_watershed,Otsu + watershed,gaussian_blur,0.7778,0.9647,-0.1869,-0.2403,0.7292,0.9535,-0.2243,0.8333,0.9762,-0.1429,6,1,-5,42,43,2,1,False
stage1_train_full,e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36,otsu_watershed,Otsu + watershed,downsample_upsample,0.7778,0.8222,-0.0444,-0.0571,0.7292,0.7708,-0.0417,0.8333,0.881,-0.0476,6,6,0,42,48,11,5,False
stage1_train_full,e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36,otsu_watershed,Otsu + watershed,contrast_inversion,0.7778,0.7778,0.0,0.0,0.7292,0.7292,0.0,0.8333,0.8333,0.0,6,6,0,42,48,13,7,False
stage1_train_full,e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f,otsu_watershed,Otsu + watershed,clean,0.8966,0.8966,0.0,0.0,0.9286,0.9286,0.0,0.8667,0.8667,0.0,1,1,0,15,14,1,2,False
stage1_train_full,e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f,otsu_watershed,Otsu + watershed,gaussian_noise,0.8966,0.4865,0.4101,0.4574,0.9286,0.4091,0.5195,0.8667,0.6,0.2667,1,7,6,15,22,13,6,False
stage1_train_full,e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f,otsu_watershed,Otsu + watershed,gaussian_blur,0.8966,0.9333,-0.0368,-0.041,0.9286,0.9333,-0.0048,0.8667,0.9333,-0.0667,1,0,-1,15,15,1,1,False
stage1_train_full,e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f,otsu_watershed,Otsu + watershed,downsample_upsample,0.8966,0.9032,-0.0067,-0.0074,0.9286,0.875,0.0536,0.8667,0.9333,-0.0667,1,1,0,15,16,2,1,False
stage1_train_full,e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f,otsu_watershed,Otsu + watershed,contrast_inversion,0.8966,0.875,0.0216,0.024,0.9286,0.8235,0.105,0.8667,0.9333,-0.0667,1,2,1,15,17,3,1,False
stage1_train_full,e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c,otsu_watershed,Otsu + watershed,clean,0.491,0.491,0.0,0.0,0.3942,0.3942,0.0,0.6508,0.6508,0.0,41,41,0,63,104,63,22,False
stage1_train_full,e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c,otsu_watershed,Otsu + watershed,gaussian_noise,0.491,0.4048,0.0863,0.1757,0.3942,0.3238,0.0704,0.6508,0.5397,0.1111,41,42,1,63,105,71,29,False
stage1_train_full,e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c,otsu_watershed,Otsu + watershed,gaussian_blur,0.491,0.5263,-0.0353,-0.0719,0.3942,0.4494,-0.0552,0.6508,0.6349,0.0159,41,26,-15,63,89,49,23,False
stage1_train_full,e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c,otsu_watershed,Otsu + watershed,downsample_upsample,0.491,0.5298,-0.0388,-0.079,0.3942,0.4545,-0.0603,0.6508,0.6349,0.0159,41,25,-16,63,88,48,23,False
stage1_train_full,e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c,otsu_watershed,Otsu + watershed,contrast_inversion,0.491,0.5217,-0.0307,-0.0626,0.3942,0.4286,-0.0343,0.6508,0.6667,-0.0159,41,35,-6,63,98,56,21,False
stage1_train_full,e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6,otsu_watershed,Otsu + watershed,clean,0.9048,0.9048,0.0,0.0,0.9048,0.9048,0.0,0.9048,0.9048,0.0,0,0,0,21,21,2,2,False
stage1_train_full,e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6,otsu_watershed,Otsu + watershed,gaussian_noise,0.9048,0.7556,0.1492,0.1649,0.9048,0.7083,0.1964,0.9048,0.8095,0.0952,0,3,3,21,24,7,4,False
stage1_train_full,e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6,otsu_watershed,Otsu + watershed,gaussian_blur,0.9048,0.8571,0.0476,0.0526,0.9048,0.8571,0.0476,0.9048,0.8571,0.0476,0,0,0,21,21,3,3,False
stage1_train_full,e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6,otsu_watershed,Otsu + watershed,downsample_upsample,0.9048,0.8571,0.0476,0.0526,0.9048,0.8571,0.0476,0.9048,0.8571,0.0476,0,0,0,21,21,3,3,False
stage1_train_full,e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6,otsu_watershed,Otsu + watershed,contrast_inversion,0.9048,0.95,-0.0452,-0.05,0.9048,1.0,-0.0952,0.9048,0.9048,0.0,0,2,2,21,19,0,2,False
stage1_train_full,e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83,otsu_watershed,Otsu + watershed,clean,0.4277,0.4277,0.0,0.0,0.3558,0.3558,0.0,0.5362,0.5362,0.0,35,35,0,69,104,67,32,False
stage1_train_full,e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83,otsu_watershed,Otsu + watershed,gaussian_noise,0.4277,0.3011,0.1267,0.2961,0.3558,0.2393,0.1165,0.5362,0.4058,0.1304,35,48,13,69,117,89,41,False
stage1_train_full,e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83,otsu_watershed,Otsu + watershed,gaussian_blur,0.4277,0.4417,-0.014,-0.0327,0.3558,0.383,-0.0272,0.5362,0.5217,0.0145,35,25,-10,69,94,58,33,False
stage1_train_full,e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83,otsu_watershed,Otsu + watershed,downsample_upsample,0.4277,0.4235,0.0042,0.0099,0.3558,0.3564,-0.0007,0.5362,0.5217,0.0145,35,32,-3,69,101,65,33,False
stage1_train_full,e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83,otsu_watershed,Otsu + watershed,contrast_inversion,0.4277,0.4535,-0.0257,-0.0602,0.3558,0.3786,-0.0229,0.5362,0.5652,-0.029,35,34,-1,69,103,64,30,False
stage1_train_full,e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135,otsu_watershed,Otsu + watershed,clean,0.9032,0.9032,0.0,0.0,0.9333,0.9333,0.0,0.875,0.875,0.0,1,1,0,16,15,1,2,False
stage1_train_full,e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135,otsu_watershed,Otsu + watershed,gaussian_noise,0.9032,0.7647,0.1385,0.1534,0.9333,0.7222,0.2111,0.875,0.8125,0.0625,1,2,1,16,18,5,3,False
stage1_train_full,e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135,otsu_watershed,Otsu + watershed,gaussian_blur,0.9032,0.8125,0.0907,0.1004,0.9333,0.8125,0.1208,0.875,0.8125,0.0625,1,0,-1,16,16,3,3,False
stage1_train_full,e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135,otsu_watershed,Otsu + watershed,downsample_upsample,0.9032,0.8387,0.0645,0.0714,0.9333,0.8667,0.0667,0.875,0.8125,0.0625,1,1,0,16,15,2,3,False
stage1_train_full,e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135,otsu_watershed,Otsu + watershed,contrast_inversion,0.9032,0.9032,0.0,0.0,0.9333,0.9333,0.0,0.875,0.875,0.0,1,1,0,16,15,1,2,False
stage1_train_full,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88,otsu_watershed,Otsu + watershed,clean,0.9655,0.9655,0.0,0.0,0.9655,0.9655,0.0,0.9655,0.9655,0.0,0,0,0,29,29,1,1,False
stage1_train_full,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88,otsu_watershed,Otsu + watershed,gaussian_noise,0.9655,0.6571,0.3084,0.3194,0.9655,0.561,0.4045,0.9655,0.7931,0.1724,0,12,12,29,41,18,6,False
stage1_train_full,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88,otsu_watershed,Otsu + watershed,gaussian_blur,0.9655,0.8852,0.0803,0.0831,0.9655,0.8438,0.1218,0.9655,0.931,0.0345,0,3,3,29,32,5,2,False
stage1_train_full,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88,otsu_watershed,Otsu + watershed,downsample_upsample,0.9655,0.9333,0.0322,0.0333,0.9655,0.9032,0.0623,0.9655,0.9655,0.0,0,2,2,29,31,3,1,False
stage1_train_full,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88,otsu_watershed,Otsu + watershed,contrast_inversion,0.9655,1.0,-0.0345,-0.0357,0.9655,1.0,-0.0345,0.9655,1.0,-0.0345,0,0,0,29,29,0,0,False
stage1_train_full,e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,otsu_watershed,Otsu + watershed,clean,0.7424,0.7424,0.0,0.0,0.7538,0.7538,0.0,0.7313,0.7313,0.0,2,2,0,67,65,16,18,False
stage1_train_full,e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,otsu_watershed,Otsu + watershed,gaussian_noise,0.7424,0.4054,0.337,0.4539,0.7538,0.3704,0.3835,0.7313,0.4478,0.2836,2,14,12,67,81,51,37,False
stage1_train_full,e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,otsu_watershed,Otsu + watershed,gaussian_blur,0.7424,0.7023,0.0401,0.0541,0.7538,0.7188,0.0351,0.7313,0.6866,0.0448,2,3,1,67,64,18,21,False
stage1_train_full,e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,otsu_watershed,Otsu + watershed,downsample_upsample,0.7424,0.6423,0.1001,0.1348,0.7538,0.6286,0.1253,0.7313,0.6567,0.0746,2,3,1,67,70,26,23,False
stage1_train_full,e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,otsu_watershed,Otsu + watershed,contrast_inversion,0.7424,0.7111,0.0313,0.0422,0.7538,0.7059,0.048,0.7313,0.7164,0.0149,2,1,-1,67,68,20,19,False
stage1_train_full,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,otsu_watershed,Otsu + watershed,clean,0.4703,0.4703,0.0,0.0,0.3541,0.3541,0.0,0.7,0.7,0.0,127,127,0,130,257,166,39,False
stage1_train_full,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,otsu_watershed,Otsu + watershed,gaussian_noise,0.4703,0.2452,0.2251,0.4786,0.3541,0.1783,0.1758,0.7,0.3923,0.3077,127,156,29,130,286,235,79,False
stage1_train_full,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,otsu_watershed,Otsu + watershed,gaussian_blur,0.4703,0.489,-0.0187,-0.0398,0.3541,0.3803,-0.0263,0.7,0.6846,0.0154,127,104,-23,130,234,145,41,False
stage1_train_full,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,otsu_watershed,Otsu + watershed,downsample_upsample,0.4703,0.4706,-0.0003,-0.0006,0.3541,0.3607,-0.0066,0.7,0.6769,0.0231,127,114,-13,130,244,156,42,False
stage1_train_full,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,otsu_watershed,Otsu + watershed,contrast_inversion,0.4703,0.4571,0.0131,0.0279,0.3541,0.3451,0.009,0.7,0.6769,0.0231,127,125,-2,130,255,167,42,False
stage1_train_full,e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1,otsu_watershed,Otsu + watershed,clean,0.3226,0.3226,0.0,0.0,0.2308,0.2308,0.0,0.5357,0.5357,0.0,37,37,0,28,65,50,13,False
stage1_train_full,e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1,otsu_watershed,Otsu + watershed,gaussian_noise,0.3226,0.1361,0.1865,0.5782,0.2308,0.084,0.1467,0.5357,0.3571,0.1786,37,91,54,28,119,109,18,False
stage1_train_full,e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1,otsu_watershed,Otsu + watershed,gaussian_blur,0.3226,0.4878,-0.1652,-0.5122,0.2308,0.3704,-0.1396,0.5357,0.7143,-0.1786,37,26,-11,28,54,34,8,False
stage1_train_full,e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1,otsu_watershed,Otsu + watershed,downsample_upsample,0.3226,0.4286,-0.106,-0.3286,0.2308,0.3214,-0.0907,0.5357,0.6429,-0.1071,37,28,-9,28,56,38,10,False
stage1_train_full,e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1,otsu_watershed,Otsu + watershed,contrast_inversion,0.3226,0.3226,0.0,0.0,0.2308,0.2308,0.0,0.5357,0.5357,0.0,37,37,0,28,65,50,13,False
stage1_train_full,e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8,otsu_watershed,Otsu + watershed,clean,0.597,0.597,0.0,0.0,0.4878,0.4878,0.0,0.7692,0.7692,0.0,15,15,0,26,41,21,6,False
stage1_train_full,e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8,otsu_watershed,Otsu + watershed,gaussian_noise,0.597,0.3846,0.2124,0.3558,0.4878,0.2885,0.1993,0.7692,0.5769,0.1923,15,26,11,26,52,37,11,False
stage1_train_full,e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8,otsu_watershed,Otsu + watershed,gaussian_blur,0.597,0.6349,-0.0379,-0.0635,0.4878,0.5405,-0.0527,0.7692,0.7692,0.0,15,11,-4,26,37,17,6,False
stage1_train_full,e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8,otsu_watershed,Otsu + watershed,downsample_upsample,0.597,0.5538,0.0432,0.0723,0.4878,0.4615,0.0263,0.7692,0.6923,0.0769,15,13,-2,26,39,21,8,False
stage1_train_full,e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8,otsu_watershed,Otsu + watershed,contrast_inversion,0.597,0.597,0.0,0.0,0.4878,0.4878,0.0,0.7692,0.7692,0.0,15,15,0,26,41,21,6,False
stage1_train_full,e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,otsu_watershed,Otsu + watershed,clean,0.2963,0.2963,0.0,0.0,0.1967,0.1967,0.0,0.6,0.6,0.0,41,41,0,20,61,49,8,False
stage1_train_full,e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,otsu_watershed,Otsu + watershed,gaussian_noise,0.2963,0.1798,0.1165,0.3933,0.1967,0.1159,0.0808,0.6,0.4,0.2,41,49,8,20,69,61,12,False
stage1_train_full,e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,otsu_watershed,Otsu + watershed,gaussian_blur,0.2963,0.2532,0.0431,0.1456,0.1967,0.1695,0.0272,0.6,0.5,0.1,41,39,-2,20,59,49,10,False
stage1_train_full,e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,otsu_watershed,Otsu + watershed,downsample_upsample,0.2963,0.2933,0.003,0.01,0.1967,0.2,-0.0033,0.6,0.55,0.05,41,35,-6,20,55,44,9,False
stage1_train_full,e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,otsu_watershed,Otsu + watershed,contrast_inversion,0.2963,0.3288,-0.0325,-0.1096,0.1967,0.2264,-0.0297,0.6,0.6,0.0,41,33,-8,20,53,41,8,False
stage1_train_full,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,otsu_watershed,Otsu + watershed,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,2,2,0,0,False
stage1_train_full,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,otsu_watershed,Otsu + watershed,gaussian_noise,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,2,2,0,0,False
stage1_train_full,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,otsu_watershed,Otsu + watershed,gaussian_blur,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,2,2,0,0,False
stage1_train_full,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,otsu_watershed,Otsu + watershed,downsample_upsample,1.0,0.8,0.2,0.2,1.0,0.6667,0.3333,1.0,1.0,0.0,0,1,1,2,3,1,0,False
stage1_train_full,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,otsu_watershed,Otsu + watershed,contrast_inversion,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,2,2,0,0,False
stage1_train_full,e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf,otsu_watershed,Otsu + watershed,clean,0.9231,0.9231,0.0,0.0,0.8571,0.8571,0.0,1.0,1.0,0.0,1,1,0,6,7,1,0,False
stage1_train_full,e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf,otsu_watershed,Otsu + watershed,gaussian_noise,0.9231,0.5333,0.3897,0.4222,0.8571,0.4444,0.4127,1.0,0.6667,0.3333,1,3,2,6,9,5,2,False
stage1_train_full,e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf,otsu_watershed,Otsu + watershed,gaussian_blur,0.9231,0.9231,0.0,0.0,0.8571,0.8571,0.0,1.0,1.0,0.0,1,1,0,6,7,1,0,False
stage1_train_full,e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf,otsu_watershed,Otsu + watershed,downsample_upsample,0.9231,0.9231,0.0,0.0,0.8571,0.8571,0.0,1.0,1.0,0.0,1,1,0,6,7,1,0,False
stage1_train_full,e5f8ad0f0a43af8ca57e31e16800108abdfb44a7e962a71d246f72d2dbde42bf,otsu_watershed,Otsu + watershed,contrast_inversion,0.9231,0.8571,0.0659,0.0714,0.8571,0.75,0.1071,1.0,1.0,0.0,1,2,1,6,8,2,0,False
stage1_train_full,e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776,otsu_watershed,Otsu + watershed,clean,0.9524,0.9524,0.0,0.0,1.0,1.0,0.0,0.9091,0.9091,0.0,1,1,0,11,10,0,1,False
stage1_train_full,e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776,otsu_watershed,Otsu + watershed,gaussian_noise,0.9524,0.9091,0.0433,0.0455,1.0,0.9091,0.0909,0.9091,0.9091,0.0,1,0,-1,11,11,1,1,False
stage1_train_full,e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776,otsu_watershed,Otsu + watershed,gaussian_blur,0.9524,0.9524,0.0,0.0,1.0,1.0,0.0,0.9091,0.9091,0.0,1,1,0,11,10,0,1,False
stage1_train_full,e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776,otsu_watershed,Otsu + watershed,downsample_upsample,0.9524,0.8571,0.0952,0.1,1.0,0.9,0.1,0.9091,0.8182,0.0909,1,1,0,11,10,1,2,False
stage1_train_full,e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776,otsu_watershed,Otsu + watershed,contrast_inversion,0.9524,0.9524,0.0,0.0,1.0,1.0,0.0,0.9091,0.9091,0.0,1,1,0,11,10,0,1,False
stage1_train_full,e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2,otsu_watershed,Otsu + watershed,clean,0.72,0.72,0.0,0.0,0.6429,0.6429,0.0,0.8182,0.8182,0.0,3,3,0,11,14,5,2,False
stage1_train_full,e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2,otsu_watershed,Otsu + watershed,gaussian_noise,0.72,0.5926,0.1274,0.177,0.6429,0.5,0.1429,0.8182,0.7273,0.0909,3,5,2,11,16,8,3,False
stage1_train_full,e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2,otsu_watershed,Otsu + watershed,gaussian_blur,0.72,0.75,-0.03,-0.0417,0.6429,0.6923,-0.0495,0.8182,0.8182,0.0,3,2,-1,11,13,4,2,False
stage1_train_full,e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2,otsu_watershed,Otsu + watershed,downsample_upsample,0.72,0.8696,-0.1496,-0.2077,0.6429,0.8333,-0.1905,0.8182,0.9091,-0.0909,3,1,-2,11,12,2,1,False
stage1_train_full,e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2,otsu_watershed,Otsu + watershed,contrast_inversion,0.72,0.72,0.0,0.0,0.6429,0.6429,0.0,0.8182,0.8182,0.0,3,3,0,11,14,5,2,False
